column1,column2,record_id,client_id,purchase_ref,purchase_date,dispatch_date,delivery_mode,item_code,item_title,main_group,sub_group,revenue,total_amount,earnings,units_sold,rebate,postal_code,nation,town,province,zone,client_type,column3,column4,column5,product_subcategory,profit
4033,9006,,,CA-2016-103807,12/2/2016 0:00,12/9/2016 0:00,Regular Delivery,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Work Essentials,,15.24,22.4028,,3,0.0,30328.0,United States,Sandy Springs,Georgia,South,Business Account,9003.0,EM-13825,606.0,Paper,7.1628
4034,9007,,,CA-2017-102855,4/5/2017 0:00,4/6/2017 0:00,Instant Dispatch,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Digital Equipment,,239.94,266.3334,,6,0.0,99207.0,United States,Spokane,Washington,West,Individual Buyer,9004.0,JF-15415,227.0,Accessories,26.3934
4035,9008,,,CA-2017-102855,4/5/2017 0:00,4/6/2017 0:00,Instant Dispatch,OFF-AR-10002467,Dixon Ticonderoga Pencils,Work Essentials,,23.84,30.2768,,8,0.0,99207.0,United States,Spokane,Washington,West,Individual Buyer,9005.0,JF-15415,227.0,Art,6.4368
4036,9009,,,CA-2019-107825,11/18/2019 0:00,11/18/2019 0:00,Instant Dispatch,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Work Essentials,,92.52,117.5004,,6,0.0,53209.0,United States,Milwaukee,Wisconsin,Central,Business Account,9006.0,NB-18655,241.0,Storage,24.9804
4037,9010,,,CA-2019-107825,11/18/2019 0:00,11/18/2019 0:00,Instant Dispatch,OFF-ST-10000777,"Companion Letter/Legal File, Black",Work Essentials,,37.76,48.3328,,1,0.0,53209.0,United States,Milwaukee,Wisconsin,Central,Business Account,9007.0,NB-18655,241.0,Storage,10.5728
4038,9011,,,CA-2019-107825,11/18/2019 0:00,11/18/2019 0:00,Instant Dispatch,OFF-LA-10003720,Avery 487,Work Essentials,,7.38,10.8486,,2,0.0,53209.0,United States,Milwaukee,Wisconsin,Central,Business Account,9008.0,NB-18655,241.0,Labels,3.4686
4039,9012,,,CA-2019-107825,11/18/2019 0:00,11/18/2019 0:00,Instant Dispatch,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Workspace Fixtures,,5.82,8.5554,,2,0.0,53209.0,United States,Milwaukee,Wisconsin,Central,Business Account,9009.0,NB-18655,241.0,Furnishings,2.7354
4040,9013,,,CA-2019-106047,7/12/2019 0:00,7/18/2019 0:00,Regular Delivery,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Work Essentials,,3.816,5.0085,,1,0.2,45014.0,United States,Fairfield,Ohio,East,Individual Buyer,9010.0,CS-11860,751.0,Paper,1.1925
4041,9014,,,CA-2019-127803,5/19/2019 0:00,5/23/2019 0:00,Regular Delivery,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Work Essentials,,26.16,38.9784,,4,0.0,35810.0,United States,Huntsville,Alabama,South,Business Account,9011.0,ND-18460,541.0,Binders,12.8184
4042,9015,,,CA-2017-137071,12/20/2017 0:00,12/21/2017 0:00,Express Delivery,TEC-AC-10004353,Hypercom P1300 Pinpad,Digital Equipment,,100.8,122.22,,2,0.2,77036.0,United States,Houston,Texas,Central,Remote Workspace,9012.0,ED-13885,526.0,Accessories,21.42
4043,9016,,,CA-2018-121447,2/21/2018 0:00,2/22/2018 0:00,Express Delivery,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Workspace Fixtures,,135.8,202.342,,7,0.0,10011.0,United States,New York City,New York,East,Business Account,9013.0,EA-14035,106.0,Furnishings,66.542
4044,9017,,,CA-2019-143084,3/18/2019 0:00,3/22/2019 0:00,Regular Delivery,OFF-AR-10002766,Prang Drawing Pencil Set,Work Essentials,,13.9,17.653,,5,0.0,90008.0,United States,Los Angeles,California,West,Business Account,9014.0,BP-11050,772.0,Art,3.753
4045,9018,,,CA-2019-143084,3/18/2019 0:00,3/22/2019 0:00,Regular Delivery,OFF-EN-10003072,Peel & Seel Envelopes,Work Essentials,,19.4,28.712,,5,0.0,90008.0,United States,Los Angeles,California,West,Business Account,9015.0,BP-11050,772.0,Envelopes,9.312
4046,9019,,,CA-2018-131639,12/17/2018 0:00,12/23/2018 0:00,Regular Delivery,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Work Essentials,,13.488,17.8716,,2,0.2,88220.0,United States,Carlsbad,New Mexico,West,Business Account,9016.0,NS-18640,375.0,Binders,4.3836
4047,9020,,,CA-2018-131639,12/17/2018 0:00,12/23/2018 0:00,Regular Delivery,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Work Essentials,,11.416,15.2689,,1,0.2,88220.0,United States,Carlsbad,New Mexico,West,Business Account,9017.0,NS-18640,375.0,Binders,3.8529
4048,9021,,,CA-2018-161361,3/26/2018 0:00,3/28/2018 0:00,Priority Shipping,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Work Essentials,,17.64,26.2836,,3,0.0,83201.0,United States,Pocatello,Idaho,West,Individual Buyer,9018.0,MV-17485,598.0,Paper,8.6436
4049,9022,,,CA-2018-161361,3/26/2018 0:00,3/28/2018 0:00,Priority Shipping,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Work Essentials,,17.04,22.578,,3,0.2,83201.0,United States,Pocatello,Idaho,West,Individual Buyer,9019.0,MV-17485,598.0,Binders,5.538
4050,9023,,,CA-2016-100706,12/16/2016 0:00,12/18/2016 0:00,Priority Shipping,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Digital Equipment,,99.98,107.9784,,2,0.0,22153.0,United States,Springfield,Virginia,South,Individual Buyer,9020.0,LE-16810,98.0,Accessories,7.9984
4051,9024,,,CA-2016-100706,12/16/2016 0:00,12/18/2016 0:00,Priority Shipping,FUR-FU-10002268,Ultra Door Push Plate,Workspace Fixtures,,29.46,39.1818,,6,0.0,22153.0,United States,Springfield,Virginia,South,Individual Buyer,9021.0,LE-16810,98.0,Furnishings,9.7218
4052,9025,,,CA-2017-129525,11/15/2017 0:00,11/20/2017 0:00,Regular Delivery,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Work Essentials,,166.92,50.076,,13,0.7,43615.0,United States,Toledo,Ohio,East,Business Account,9022.0,VP-21760,779.0,Binders,-116.844
4053,9026,,,US-2018-141880,8/22/2018 0:00,8/23/2018 0:00,Express Delivery,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Workspace Fixtures,,98.328,108.1608,,3,0.2,80525.0,United States,Fort Collins,Colorado,West,Remote Workspace,9023.0,TC-21475,680.0,Furnishings,9.8328
4054,9027,,,CA-2017-165799,6/29/2017 0:00,7/2/2017 0:00,Express Delivery,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Workspace Fixtures,,117.882,119.1918,,1,0.1,10024.0,United States,New York City,New York,East,Individual Buyer,9024.0,SG-20470,496.0,Chairs,1.3098
4055,9028,,,CA-2018-102127,6/26/2018 0:00,7/2/2018 0:00,Regular Delivery,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Digital Equipment,,20.97,29.9871,,3,0.0,10035.0,United States,New York City,New York,East,Business Account,9025.0,VP-21760,779.0,Accessories,9.0171
4056,9029,,,CA-2018-102127,6/26/2018 0:00,7/2/2018 0:00,Regular Delivery,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Digital Equipment,,139.96,149.7572,,4,0.0,10035.0,United States,New York City,New York,East,Business Account,9026.0,VP-21760,779.0,Accessories,9.7972
4057,9030,,,CA-2018-102127,6/26/2018 0:00,7/2/2018 0:00,Regular Delivery,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Workspace Fixtures,,37.74,50.5716,,3,0.0,10035.0,United States,New York City,New York,East,Business Account,9027.0,VP-21760,779.0,Furnishings,12.8316
4058,9031,,,US-2018-152415,9/17/2018 0:00,9/22/2018 0:00,Regular Delivery,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Workspace Fixtures,,14.82,21.0444,,3,0.0,1752.0,United States,Marlborough,Massachusetts,East,Individual Buyer,9028.0,PO-18865,23.0,Furnishings,6.2244
4059,9032,,,US-2018-152415,9/17/2018 0:00,9/22/2018 0:00,Regular Delivery,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Workspace Fixtures,,191.82,253.2024,,3,0.0,1752.0,United States,Marlborough,Massachusetts,East,Individual Buyer,9029.0,PO-18865,23.0,Furnishings,61.3824
4060,9033,,,CA-2016-138198,7/18/2016 0:00,7/23/2016 0:00,Regular Delivery,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Work Essentials,,13.904,18.4228,,2,0.2,10801.0,United States,New Rochelle,New York,East,Individual Buyer,9030.0,JL-15130,692.0,Binders,4.5188
4061,9034,,,CA-2019-128041,9/1/2019 0:00,9/1/2019 0:00,Instant Dispatch,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Work Essentials,,314.6,418.418,,4,0.0,98103.0,United States,Seattle,Washington,West,Business Account,9031.0,RW-19540,460.0,Appliances,103.818
4062,9035,,,CA-2019-128041,9/1/2019 0:00,9/1/2019 0:00,Instant Dispatch,FUR-TA-10002607,KI Conference Tables,Workspace Fixtures,,283.56,328.9296,,4,0.0,98103.0,United States,Seattle,Washington,West,Business Account,9032.0,RW-19540,460.0,Tables,45.3696
4063,9036,,,CA-2019-105823,6/22/2019 0:00,6/26/2019 0:00,Regular Delivery,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Workspace Fixtures,,487.96,634.348,,2,0.0,48227.0,United States,Detroit,Michigan,Central,Remote Workspace,9033.0,RB-19465,47.0,Chairs,146.388
4064,9037,,,CA-2016-152268,9/2/2016 0:00,9/7/2016 0:00,Regular Delivery,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Work Essentials,,1793.98,2637.1506,,2,0.0,72701.0,United States,Fayetteville,Arkansas,South,Individual Buyer,9034.0,SC-20095,184.0,Binders,843.1706
4065,9038,,,CA-2017-148873,10/1/2017 0:00,10/5/2017 0:00,Regular Delivery,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Work Essentials,,2.992,-1.496,,4,0.8,62301.0,United States,Quincy,Illinois,Central,Individual Buyer,9035.0,EM-13960,76.0,Binders,-4.488
4066,9039,,,CA-2017-148873,10/1/2017 0:00,10/5/2017 0:00,Regular Delivery,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Digital Equipment,,108.768,111.4872,,4,0.2,62301.0,United States,Quincy,Illinois,Central,Individual Buyer,9036.0,EM-13960,76.0,Accessories,2.7192
4067,9040,,,CA-2017-166492,4/7/2017 0:00,4/10/2017 0:00,Express Delivery,OFF-PA-10002262,Xerox 192,Work Essentials,,25.92,38.3616,,4,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,9037.0,RP-19390,262.0,Paper,12.4416
4068,9041,,,CA-2017-166492,4/7/2017 0:00,4/10/2017 0:00,Express Delivery,OFF-ST-10002214,X-Rack File for Hanging Folders,Work Essentials,,22.58,28.4508,,2,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,9038.0,RP-19390,262.0,Storage,5.8708
4069,9042,,,CA-2019-157420,11/21/2019 0:00,11/21/2019 0:00,Instant Dispatch,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Digital Equipment,,55.176,42.7614,,3,0.2,77095.0,United States,Houston,Texas,Central,Individual Buyer,9039.0,HZ-14950,522.0,Phones,-12.4146
4070,9043,,,CA-2018-117121,12/17/2018 0:00,12/21/2018 0:00,Regular Delivery,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Work Essentials,,9892.74,14839.11,,13,0.0,48205.0,United States,Detroit,Michigan,Central,Individual Buyer,9040.0,AB-10105,456.0,Binders,4946.37
4071,9044,,,CA-2016-138177,9/19/2016 0:00,9/24/2016 0:00,Regular Delivery,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Workspace Fixtures,,73.915,28.0877,,1,0.5,85224.0,United States,Chandler,Arizona,West,Business Account,9041.0,ND-18460,541.0,Tables,-45.8273
4072,9045,,,CA-2016-114335,9/28/2016 0:00,10/3/2016 0:00,Regular Delivery,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Workspace Fixtures,,337.088,353.9424,,4,0.2,33021.0,United States,Hollywood,Florida,South,Individual Buyer,9042.0,XP-21865,191.0,Furnishings,16.8544
4073,9046,,,CA-2017-168760,9/22/2017 0:00,9/26/2017 0:00,Priority Shipping,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Work Essentials,,61.44,78.0288,,3,0.0,90049.0,United States,Los Angeles,California,West,Business Account,9043.0,MM-18280,153.0,Appliances,16.5888
4074,9047,,,CA-2018-168830,11/7/2018 0:00,11/13/2018 0:00,Regular Delivery,TEC-AC-10003911,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Digital Equipment,,479.97,643.1598,,3,0.0,94122.0,United States,San Francisco,California,West,Business Account,9044.0,ML-17395,505.0,Accessories,163.1898
4075,9048,,,CA-2019-137463,12/16/2019 0:00,12/20/2019 0:00,Priority Shipping,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Work Essentials,,5.984,8.228,,2,0.2,94086.0,United States,Sunnyvale,California,West,Business Account,9045.0,KM-16225,367.0,Binders,2.244
4076,9049,,,CA-2019-137463,12/16/2019 0:00,12/20/2019 0:00,Priority Shipping,TEC-AC-10000358,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,Digital Equipment,,189.95,235.538,,5,0.0,94086.0,United States,Sunnyvale,California,West,Business Account,9046.0,KM-16225,367.0,Accessories,45.588
4077,9050,,,CA-2019-137463,12/16/2019 0:00,12/20/2019 0:00,Priority Shipping,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Digital Equipment,,149.95,181.4395,,5,0.0,94086.0,United States,Sunnyvale,California,West,Business Account,9047.0,KM-16225,367.0,Accessories,31.4895
4078,9051,,,CA-2019-137463,12/16/2019 0:00,12/20/2019 0:00,Priority Shipping,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Work Essentials,,29.95,38.6355,,5,0.0,94086.0,United States,Sunnyvale,California,West,Business Account,9048.0,KM-16225,367.0,Art,8.6855
4079,9052,,,CA-2019-137463,12/16/2019 0:00,12/20/2019 0:00,Priority Shipping,OFF-LA-10003498,Avery 475,Work Essentials,,44.4,66.6,,3,0.0,94086.0,United States,Sunnyvale,California,West,Business Account,9049.0,KM-16225,367.0,Labels,22.2
4080,9053,,,CA-2016-124513,9/21/2016 0:00,9/25/2016 0:00,Regular Delivery,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Work Essentials,,66.03,83.1978,,3,0.0,10011.0,United States,New York City,New York,East,Remote Workspace,9050.0,SL-20155,360.0,Art,17.1678
4081,9054,,,CA-2017-165554,5/18/2017 0:00,5/22/2017 0:00,Regular Delivery,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Work Essentials,,10.86,16.1814,,2,0.0,90004.0,United States,Los Angeles,California,West,Business Account,9051.0,AJ-10780,322.0,Paper,5.3214
4082,9055,,,CA-2016-141838,3/26/2016 0:00,3/31/2016 0:00,Priority Shipping,OFF-AR-10004272,Newell 308,Work Essentials,,3.36,4.2,,2,0.0,94122.0,United States,San Francisco,California,West,Business Account,9052.0,DK-12835,461.0,Art,0.84
4083,9056,,,CA-2016-141838,3/26/2016 0:00,3/31/2016 0:00,Priority Shipping,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Work Essentials,,27.936,37.3644,,4,0.2,94122.0,United States,San Francisco,California,West,Business Account,9053.0,DK-12835,461.0,Binders,9.4284
4084,9057,,,CA-2016-141838,3/26/2016 0:00,3/31/2016 0:00,Priority Shipping,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Digital Equipment,,28.784,31.6624,,2,0.2,94122.0,United States,San Francisco,California,West,Business Account,9054.0,DK-12835,461.0,Phones,2.8784
4085,9058,,,CA-2019-117009,9/22/2019 0:00,9/28/2019 0:00,Regular Delivery,OFF-SU-10001218,Fiskars Softgrip Scissors,Work Essentials,,21.96,28.1088,,2,0.0,92704.0,United States,Santa Ana,California,West,Individual Buyer,9055.0,BK-11260,319.0,Supplies,6.1488
4086,9059,,,CA-2017-128993,9/12/2017 0:00,9/17/2017 0:00,Priority Shipping,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Digital Equipment,,21.98,30.5522,,2,0.0,98103.0,United States,Seattle,Washington,West,Individual Buyer,9056.0,CC-12670,114.0,Accessories,8.5722
4087,9060,,,CA-2017-160227,11/2/2017 0:00,11/4/2017 0:00,Express Delivery,FUR-CH-10002073,Hon Olson Stacker Chairs,Workspace Fixtures,,2621.322,3174.7122,,11,0.1,10011.0,United States,New York City,New York,East,Remote Workspace,9057.0,ED-13885,526.0,Chairs,553.3902
4088,9061,,,CA-2017-149097,10/20/2017 0:00,10/24/2017 0:00,Regular Delivery,FUR-FU-10003424,Nu-Dell Oak Frame,Workspace Fixtures,,74.76,98.6832,,7,0.0,90045.0,United States,Los Angeles,California,West,Individual Buyer,9058.0,SV-20785,648.0,Furnishings,23.9232
4089,9062,,,CA-2017-149097,10/20/2017 0:00,10/24/2017 0:00,Regular Delivery,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Workspace Fixtures,,364.776,392.1342,,3,0.2,90045.0,United States,Los Angeles,California,West,Individual Buyer,9059.0,SV-20785,648.0,Tables,27.3582
4090,9063,,,CA-2018-132304,6/14/2018 0:00,6/18/2018 0:00,Regular Delivery,FUR-TA-10004619,Hon Non-Folding Utility Tables,Workspace Fixtures,,1115.17,1449.721,,7,0.0,98103.0,United States,Seattle,Washington,West,Business Account,9060.0,AR-10825,256.0,Tables,334.551
4091,9064,,,CA-2017-136420,11/20/2017 0:00,11/21/2017 0:00,Express Delivery,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Work Essentials,,89.696,123.332,,4,0.2,92024.0,United States,San Diego,California,West,Business Account,9061.0,CS-12250,295.0,Binders,33.636
4092,9065,,,CA-2017-136420,11/20/2017 0:00,11/21/2017 0:00,Express Delivery,OFF-LA-10002762,Avery 485,Work Essentials,,50.12,73.6764,,4,0.0,92024.0,United States,San Diego,California,West,Business Account,9062.0,CS-12250,295.0,Labels,23.5564
4093,9066,,,CA-2018-101623,2/28/2018 0:00,3/6/2018 0:00,Regular Delivery,OFF-FA-10003495,Staples,Work Essentials,,36.48,54.72,,6,0.0,10035.0,United States,New York City,New York,East,Business Account,9063.0,RR-19525,646.0,Fasteners,18.24
4094,9067,,,US-2016-151015,10/14/2016 0:00,10/20/2016 0:00,Regular Delivery,OFF-PA-10002581,Xerox 1951,Work Essentials,,322.192,422.877,,13,0.2,60653.0,United States,Chicago,Illinois,Central,Individual Buyer,9064.0,BD-11500,215.0,Paper,100.685
4095,9068,,,US-2016-151015,10/14/2016 0:00,10/20/2016 0:00,Regular Delivery,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Work Essentials,,2.946,-1.9149,,3,0.8,60653.0,United States,Chicago,Illinois,Central,Individual Buyer,9065.0,BD-11500,215.0,Binders,-4.8609
4096,9069,,,US-2016-151015,10/14/2016 0:00,10/20/2016 0:00,Regular Delivery,OFF-PA-10001184,Xerox 1903,Work Essentials,,19.136,26.0728,,4,0.2,60653.0,United States,Chicago,Illinois,Central,Individual Buyer,9066.0,BD-11500,215.0,Paper,6.9368
4097,9070,,,CA-2019-152968,5/26/2019 0:00,5/30/2019 0:00,Regular Delivery,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Digital Equipment,,23.08,30.004,,2,0.0,22801.0,United States,Harrisonburg,Virginia,South,Individual Buyer,9067.0,BM-11785,299.0,Accessories,6.924
4098,9071,,,CA-2018-150077,2/4/2018 0:00,2/10/2018 0:00,Regular Delivery,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Digital Equipment,,90.48,114.0048,,2,0.0,20852.0,United States,Rockville,Maryland,East,Individual Buyer,9068.0,MS-17365,334.0,Phones,23.5248
4099,9072,,,CA-2018-106278,9/2/2018 0:00,9/5/2018 0:00,Priority Shipping,FUR-CH-10003061,"Global Leather Task Chair, Black",Workspace Fixtures,,215.976,213.2763,,3,0.2,98198.0,United States,Des Moines,Washington,West,Individual Buyer,9069.0,BM-11140,79.0,Chairs,-2.6997
4100,9073,,,CA-2018-106278,9/2/2018 0:00,9/5/2018 0:00,Priority Shipping,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Work Essentials,,65.94,96.9318,,3,0.0,98198.0,United States,Des Moines,Washington,West,Individual Buyer,9070.0,BM-11140,79.0,Envelopes,30.9918
4101,9074,,,CA-2019-147550,12/4/2019 0:00,12/5/2019 0:00,Express Delivery,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Workspace Fixtures,,11.352,14.0481,,3,0.2,19134.0,United States,Philadelphia,Pennsylvania,East,Business Account,9071.0,KE-16420,723.0,Furnishings,2.6961
4102,9075,,,CA-2017-136105,6/12/2017 0:00,6/16/2017 0:00,Regular Delivery,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Work Essentials,,24.56,31.4368,,2,0.0,47201.0,United States,Columbus,Indiana,Central,Remote Workspace,9072.0,SZ-20035,450.0,Storage,6.8768
4103,9076,,,CA-2018-142524,9/4/2018 0:00,9/8/2018 0:00,Regular Delivery,OFF-EN-10003286,Staple envelope,Work Essentials,,16.56,24.3432,,2,0.0,65807.0,United States,Springfield,Missouri,Central,Individual Buyer,9073.0,MB-18085,470.0,Envelopes,7.7832
4104,9077,,,CA-2018-142524,9/4/2018 0:00,9/8/2018 0:00,Regular Delivery,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Digital Equipment,,279.95,347.138,,5,0.0,65807.0,United States,Springfield,Missouri,Central,Individual Buyer,9074.0,MB-18085,470.0,Accessories,67.188
4105,9078,,,CA-2016-136336,4/21/2016 0:00,4/26/2016 0:00,Regular Delivery,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Work Essentials,,828.84,828.84,,6,0.0,42420.0,United States,Henderson,Kentucky,South,Business Account,9075.0,DB-13555,588.0,Storage,0.0
4106,9079,,,US-2017-136259,11/5/2017 0:00,11/8/2017 0:00,Express Delivery,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Work Essentials,,7.218,1.6842,,3,0.7,44107.0,United States,Lakewood,Ohio,East,Individual Buyer,9076.0,CB-12415,559.0,Binders,-5.5338
4107,9080,,,US-2017-136259,11/5/2017 0:00,11/8/2017 0:00,Express Delivery,OFF-SU-10004661,Acme Titanium Bonded Scissors,Work Essentials,,27.2,29.24,,4,0.2,44107.0,United States,Lakewood,Ohio,East,Individual Buyer,9077.0,CB-12415,559.0,Supplies,2.04
4108,9081,,,US-2016-124625,11/3/2016 0:00,11/7/2016 0:00,Regular Delivery,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Digital Equipment,,89.97,108.8637,,3,0.0,68104.0,United States,Omaha,Nebraska,Central,Business Account,9078.0,SP-20650,71.0,Accessories,18.8937
